,zpid,price,priceLabel,beds,baths,area,statusType,statusText,isFavorite,isUserClaimingOwner,isUserConfirmedClaim,imgSrc,hasImage,visited,listingType,shouldShowZestimateAsPrice,detailUrl,pgapt,sgapt,has3DModel,hasVideo,isHomeRec,address,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,availabilityDate,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,variableData.data.isFresh,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.isShowcaseListing,buildingId,lotId,minBeds,minBaths,minArea,plid,unitCount,isBuilding,badgeInfo,canSaveBuilding,streetViewMetadataURL,streetViewURL,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceChange,hdpData.homeInfo.unit,hdpData.homeInfo.priceReduction,hdpData.homeInfo.videoCount,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit
114,16981096,"$3,995/mo",$4.0K,4,2.5,1900,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/709a141685fd83d462c06ca9d5ccc0ff-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/7965-Hillandale-Dr-San-Diego-CA-92120/16981096_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"7965 Hillandale Dr, San Diego, CA 92120",FALSE,TRUE,FALSE,8/21/2023 0:00,1231571975,32.813393,-117.0636,TIME_ON_INFO,14 days ago,FALSE,16981096,7965 Hillandale Dr,92120,San Diego,CA,32.813393,-117.0636,3995,2.5,4,1900,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,1134600,4500,FALSE,FALSE,FOR_RENT,3995,TRUE,FALSE,FALSE,USD,USA,114241,FALSE,,,,,,,,,,,,,,,,,,,
115,52512900,"$4,400/mo",$4.4K,4,3,2101,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/7e50d2527b025d7058275cee4989b80e-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/11711-Springside-Rd-San-Diego-CA-92128/52512900_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"11711 Springside Rd, San Diego, CA 92128",FALSE,FALSE,FALSE,8/2/2023 0:00,1240416508,32.9471,-117.081406,TIME_ON_INFO,14 days ago,FALSE,52512900,11711 Springside Rd,92128,San Diego,CA,32.9471,-117.081406,4400,3,4,2101,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1302600,4649,FALSE,FALSE,FOR_RENT,4400,TRUE,FALSE,FALSE,USD,USA,754085,FALSE,,,,,,,,,,,,,1.69087E+12,-200,,$200 (Aug 1),,,
116,16989342,"$4,400/mo",$4.4K,4,2,1632,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/9064f17af598777236a253e213d627de-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/5675-Dartford-Way-San-Diego-CA-92120/16989342_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"5675 Dartford Way, San Diego, CA 92120",FALSE,TRUE,FALSE,8/21/2023 0:00,1242387148,32.780315,-117.058586,TIME_ON_INFO,14 days ago,FALSE,16989342,5675 Dartford Way,92120,San Diego,CA,32.780315,-117.058586,4400,2,4,1632,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,1086100,4500,FALSE,FALSE,FOR_RENT,4400,TRUE,FALSE,FALSE,USD,USA,115792,FALSE,,,,,,,,,,,,,,,,,,,
117,79570462,"$6,000/mo",$6.0K,4,3,2056,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/77bb507412b1280fa35b6ec5783ac10c-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/5869-Cape-Jewels-Trl-San-Diego-CA-92130/79570462_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"5869 Cape Jewels Trl, San Diego, CA 92130",FALSE,FALSE,FALSE,7/20/2023 0:00,1249632557,32.962734,-117.19129,TIME_ON_INFO,14 days ago,FALSE,79570462,5869 Cape Jewels Trl,92130,San Diego,CA,32.962734,-117.19129,6000,3,4,2056,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1749200,5789,FALSE,FALSE,FOR_RENT,6000,TRUE,FALSE,FALSE,USD,USA,1123708,FALSE,,,,,,,,,,,,,1.68958E+12,-500,,$500 (Jul 17),,,
118,17101803,"$4,300/mo",$4.3K,4,2,1850,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/c60e243d65450fd0f32612fb3829a339-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/3439-Stockman-St-National-City-CA-91950/17101803_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"3439 Stockman St, National City, CA 91950",FALSE,FALSE,FALSE,8/1/2023 0:00,1254133157,32.662575,-117.062065,TIME_ON_INFO,14 days ago,FALSE,17101803,3439 Stockman St,91950,National City,CA,32.662575,-117.062065,4300,2,4,1850,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,722600,3994,FALSE,FALSE,FOR_RENT,4300,TRUE,FALSE,FALSE,USD,USA,199571,FALSE,,,,,,,,,,,,,,,,,,,
119,16886806,"$3,990/mo",$4.0K,4,2,1955,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/9519438a723d4c972e39074041775f21-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/8332-Rumson-Dr-Santee-CA-92071/16886806_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"8332 Rumson Dr, Santee, CA 92071",FALSE,TRUE,FALSE,7/21/2023 0:00,1267751397,32.84577,-117.02169,TIME_ON_INFO,14 days ago,FALSE,16886806,8332 Rumson Dr,92071,Santee,CA,32.84577,-117.02169,3990,2,4,1955,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,837000,4200,FALSE,FALSE,FOR_RENT,3990,TRUE,FALSE,FALSE,USD,USA,79321,FALSE,,,,,,,,,,,,,,,,,,,
120,16792918,"$9,500/mo",$9.5K,4,2.5,2419,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/73d125720a836f9b02aafb4b61dbc41d-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/9015-Meadowrun-Way-San-Diego-CA-92129/16792918_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"9015 Meadowrun Way, San Diego, CA 92129",FALSE,FALSE,FALSE,,1268989130,32.97626,-117.1344,TIME_ON_INFO,14 days ago,FALSE,16792918,9015 Meadowrun Way,92129,San Diego,CA,32.97626,-117.1344,9500,2.5,4,2419,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1382100,4900,FALSE,FALSE,FOR_RENT,9500,TRUE,FALSE,FALSE,USD,USA,852397,FALSE,,,,,,,,,,,,,,,,,,,
121,16782283,"$4,300/mo",$4.3K,4,2,1614,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/ad68e96d725c22e0fe4b29e0ccbfb82e-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/11061-Blythe-Rd-San-Diego-CA-92126/16782283_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"11061 Blythe Rd, San Diego, CA 92126",FALSE,FALSE,FALSE,8/1/2023 0:00,1304912346,32.921505,-117.1483,TIME_ON_INFO,15 days ago,FALSE,16782283,11061 Blythe Rd,92126,San Diego,CA,32.921505,-117.1483,4300,2,4,1614,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1026900,4496,FALSE,FALSE,FOR_RENT,4300,TRUE,FALSE,FALSE,USD,USA,462056,FALSE,,,,,,,,,,,,,,,,,,,
122,17138138,"$4,000/mo",$4.0K,4,2,1618,FOR_RENT,Townhouse for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/52e906b96360154cd36868bda1bf82f1-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/600-Sheffield-Ct-UNIT-28-Chula-Vista-CA-91910/17138138_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"600 Sheffield Ct UNIT 28, Chula Vista, CA 91910",FALSE,FALSE,FALSE,7/27/2023 0:00,1328320579,32.638355,-117.05587,TIME_ON_INFO,15 days ago,FALSE,17138138,600 Sheffield Ct UNIT 28,91910,Chula Vista,CA,32.638355,-117.05587,4000,2,4,1618,TOWNHOUSE,FOR_RENT,-1,FALSE,FALSE,FALSE,687600,3972,FALSE,FALSE,FOR_RENT,4000,TRUE,FALSE,FALSE,USD,USA,497249,FALSE,,,,,,,,,,,,,,,Unit 28,,,,
123,16814851,"$5,500/mo",$5.5K,4,2,1910,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/78b90237daf2bec8229e3c92eaa0cc9b-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/13457-Pequot-Dr-Poway-CA-92064/16814851_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"13457 Pequot Dr, Poway, CA 92064",FALSE,FALSE,FALSE,7/16/2023 0:00,1348311887,32.96127,-117.04704,TIME_ON_INFO,15 days ago,FALSE,16814851,13457 Pequot Dr,92064,Poway,CA,32.96127,-117.04704,5500,2,4,1910,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1125700,4500,FALSE,FALSE,FOR_RENT,5500,TRUE,FALSE,FALSE,USD,USA,407472,FALSE,,,,,,,,,,,,,,,,,,,
124,2061537366,"$4,495/mo",$4.5K,4,2.5,1764,FOR_RENT,Apartment for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/2932d5f01c1983826c2f2fd185f1fc95-p_e.jpg,TRUE,FALSE,,FALSE,/b/merge-56-san-diego-ca-CD3zqH/,ForRent,For Rent,FALSE,FALSE,FALSE,"8270 Merge Ave #80, San Diego, CA 92129",FALSE,TRUE,FALSE,,1360197793,32.954006,-117.150604,TIME_ON_INFO,15 days ago,FALSE,2061537366,8270 Merge Ave #80,92129,San Diego,CA,32.954006,-117.150604,4495,2.5,4,1764,APARTMENT,FOR_RENT,-1,TRUE,FALSE,FALSE,,6495,FALSE,FALSE,FOR_RENT,4495,TRUE,FALSE,FALSE,USD,USA,,FALSE,,,,,,,,,,,,,1.69079E+12,18,# 80,,,,
125,17198464,"$4,800/mo",$4.8K,4,2,2224,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/3dcf4e56e76f4d41c45e9cfa484bf213-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/6282-Pearl-Lake-Ave-San-Diego-CA-92119/17198464_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"6282 Pearl Lake Ave, San Diego, CA 92119",FALSE,TRUE,FALSE,7/29/2023 0:00,1383652674,32.793938,-117.027054,TIME_ON_INFO,16 days ago,FALSE,17198464,6282 Pearl Lake Ave,92119,San Diego,CA,32.793938,-117.027054,4800,2,4,2224,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,,4349,FALSE,FALSE,FOR_RENT,4800,TRUE,FALSE,FALSE,USD,USA,261213,FALSE,,,,,,,,,,,,,,,,,,,
126,17032406,"$4,400/mo",$4.4K,4,3,1844,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/0f470771277093aa567d337a79138171-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/943-S-Anza-St-El-Cajon-CA-92020/17032406_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"943 S Anza St, El Cajon, CA 92020",FALSE,FALSE,FALSE,10/11/2023 0:00,1386314294,32.783264,-116.94788,TIME_ON_INFO,16 days ago,FALSE,17032406,943 S Anza St,92020,El Cajon,CA,32.783264,-116.94788,4400,3,4,1844,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,900200,4500,FALSE,FALSE,FOR_RENT,4400,TRUE,FALSE,FALSE,USD,USA,507717,FALSE,,,,,,,,,,,,,1.69044E+12,200,,,,,
127,16868089,"$4,100/mo",$4.1K,4,2,1750,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/b98c94597055884829e72e1ccd612109-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/6788-El-Banquero-Pl-San-Diego-CA-92119/16868089_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"6788 El Banquero Pl, San Diego, CA 92119",FALSE,FALSE,FALSE,8/1/2023 0:00,1401092010,32.816833,-117.0497,TIME_ON_INFO,16 days ago,FALSE,16868089,6788 El Banquero Pl,92119,San Diego,CA,32.816833,-117.0497,4100,2,4,1750,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1015400,4195,FALSE,FALSE,FOR_RENT,4100,TRUE,FALSE,FALSE,USD,USA,229935,FALSE,,,,,,,,,,,,,,,,,,,
128,2077361000,"$3,495/mo",$3.5K,4,2,1400,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/cda49c3c8949ca9a48127bad92378721-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/10351-Park-Ave-Santee-CA-92071/2077361000_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"10351 Park Ave, Santee, CA 92071",FALSE,TRUE,FALSE,7/25/2023 0:00,1415312607,32.839455,-116.97211,TIME_ON_INFO,16 days ago,FALSE,2077361000,10351 Park Ave,92071,Santee,CA,32.839455,-116.97211,3495,2,4,1400,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,520500,3499,FALSE,FALSE,FOR_RENT,3495,TRUE,FALSE,FALSE,USD,USA,,FALSE,,,,,,,,,,,,,,,,,,,
129,2056429519,"$4,200/mo",$4.2K,4,2.5,1800,FOR_RENT,Townhouse for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/3c04b52a4d3d8fa4c723807f3a797e2c-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/1175-Sumner-Ave-El-Cajon-CA-92021/2056429519_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"1175 Sumner Ave, El Cajon, CA 92021",FALSE,FALSE,FALSE,9/1/2023 0:00,1427840636,32.80971,-116.941185,TIME_ON_INFO,16 days ago,FALSE,2056429519,1175 Sumner Ave,92021,El Cajon,CA,32.80971,-116.941185,4200,2.5,4,1800,TOWNHOUSE,FOR_RENT,-1,FALSE,FALSE,FALSE,686000,3994,FALSE,FALSE,FOR_RENT,4200,TRUE,FALSE,FALSE,USD,USA,,FALSE,,,,,,,,,,,,,,,,,,,
130,54906248,"$5,450/mo",$5.5K,4,3,2872,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/f20d0bf16141956284bd2dcb265bb5b2-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/11647-Swan-Lake-Dr-San-Diego-CA-92131/54906248_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"11647 Swan Lake Dr, San Diego, CA 92131",FALSE,TRUE,FALSE,7/24/2023 0:00,1436745839,32.93038,-117.10304,TIME_ON_INFO,16 days ago,FALSE,54906248,11647 Swan Lake Dr,92131,San Diego,CA,32.93038,-117.10304,5450,3,4,2872,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,1620900,5560,FALSE,FALSE,FOR_RENT,5450,TRUE,FALSE,FALSE,USD,USA,739186,FALSE,,,,,,,,,,,,,1.69027E+12,-445,,$445 (Jul 25),,,
131,17143149,"$4,400/mo",$4.4K,4,2,,FOR_RENT,House for rent,FALSE,FALSE,FALSE,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=32.65243148803711,-116.98285675048828&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=OwZHJFBicdWajQ6zK5D6liulibU=",,FALSE,,FALSE,/homedetails/1963-Cedarspring-Dr-Chula-Vista-CA-91913/17143149_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"1963 Cedarspring Dr, Chula Vista, CA 91913",FALSE,FALSE,FALSE,,1445867078,32.65243,-116.98286,TIME_ON_INFO,16 days ago,FALSE,17143149,1963 Cedarspring Dr,91913,Chula Vista,CA,32.65243,-116.98286,4400,2,4,,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,864000,3800,FALSE,FALSE,FOR_RENT,4400,TRUE,FALSE,FALSE,USD,USA,462652,FALSE,,,,,,,,,,,"https://maps.googleapis.com/maps/api/streetview/metadata?location=32.65243148803711,-116.98285675048828&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=wOM0di-vADiHwumm4FTF7cq4ajM=","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.65243148803711,-116.98285675048828&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=iuKsdKMFJd5EJUC-P6jZMYI7_I0=",,,,,,,
132,16784145,"$4,500/mo",$4.5K,4,2.5,2100,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/a82a753d938fe8bbc44dd01576d6ca0d-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/12309-Dormouse-Rd-San-Diego-CA-92129/16784145_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"12309 Dormouse Rd, San Diego, CA 92129",FALSE,FALSE,FALSE,8/1/2023 0:00,1494375408,32.942665,-117.1594,TIME_ON_INFO,17 days ago,FALSE,16784145,12309 Dormouse Rd,92129,San Diego,CA,32.942665,-117.1594,4500,2.5,4,2100,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1476000,4800,FALSE,FALSE,FOR_RENT,4500,TRUE,FALSE,FALSE,USD,USA,820155,FALSE,,,,,,,,,,,,,1.69018E+12,-250,,$250 (Jul 24),,,
133,16847031,"$6,000/mo",$6.0K,4,3,2265,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/f5cfcc351051ef9357a59de9d49df4cf-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/4965-Via-Papel-San-Diego-CA-92122/16847031_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"4965 Via Papel, San Diego, CA 92122",FALSE,FALSE,FALSE,9/1/2023 0:00,1518404344,32.849148,-117.18695,TIME_ON_INFO,17 days ago,FALSE,16847031,4965 Via Papel,92122,San Diego,CA,32.849148,-117.18695,6000,3,4,2265,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1552700,5684,FALSE,FALSE,FOR_RENT,6000,TRUE,FALSE,FALSE,USD,USA,784742,FALSE,,,,,,,,,,,,,,,,,,,
134,16996339,"$4,500/mo",$4.5K,4,2,1545,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/d8c8e7f8bae961d76df71e5f53851c3b-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/4849-54th-St-San-Diego-CA-92115/16996339_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"4849 54th St, San Diego, CA 92115",FALSE,FALSE,FALSE,,1538453271,32.766186,-117.07933,TIME_ON_INFO,17 days ago,FALSE,16996339,4849 54th St,92115,San Diego,CA,32.766186,-117.07933,4500,2,4,1545,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,998400,4695,FALSE,FALSE,FOR_RENT,4500,TRUE,FALSE,FALSE,USD,USA,91381,FALSE,,,,,,,,,,,,,,,,,,,
135,63143916,"$6,600/mo",$6.6K,4,3,2346,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/64ec5144f6df57058f6cd25c02de3659-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/12850-Briarcrest-Pl-San-Diego-CA-92130/63143916_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"12850 Briarcrest Pl, San Diego, CA 92130",FALSE,FALSE,FALSE,7/1/2023 0:00,1561504644,32.951843,-117.199104,TIME_ON_INFO,18 days ago,FALSE,63143916,12850 Briarcrest Pl,92130,San Diego,CA,32.951843,-117.199104,6600,3,4,2346,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1890300,6000,FALSE,FALSE,FOR_RENT,6600,TRUE,FALSE,FALSE,USD,USA,974400,FALSE,,,,,,,,,,,,,1.68932E+12,-200,,$200 (Jul 14),,,
136,16780454,"$4,500/mo",$4.5K,4,2,1623,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/f9f0e4da932836cdd4325663c99de4c6-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/11214-Calle-Jalapa-San-Diego-CA-92126/16780454_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"11214 Calle Jalapa, San Diego, CA 92126",FALSE,TRUE,FALSE,8/1/2023 0:00,1568348518,32.925823,-117.14623,TIME_ON_INFO,18 days ago,FALSE,16780454,11214 Calle Jalapa,92126,San Diego,CA,32.925823,-117.14623,4500,2,4,1623,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,1006800,4500,FALSE,FALSE,FOR_RENT,4500,TRUE,FALSE,FALSE,USD,USA,510027,FALSE,,,,,,,,,,,,,,,,,,,
137,16890867,"$4,695/mo",$4.7K,4,2.5,3038,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/ec1869760df1d4c5badd4df85d4372a0-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/1136-Whitsett-Dr-El-Cajon-CA-92020/16890867_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"1136 Whitsett Dr, El Cajon, CA 92020",FALSE,TRUE,FALSE,8/8/2023 0:00,1577036215,32.809906,-117.00103,TIME_ON_INFO,18 days ago,FALSE,16890867,1136 Whitsett Dr,92020,El Cajon,CA,32.809906,-117.00103,4695,2.5,4,3038,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,1220400,5699,FALSE,FALSE,FOR_RENT,4695,TRUE,FALSE,FALSE,USD,USA,332655,FALSE,,,,,,,,,,,,,,,,,,,
138,16779473,"$6,500/mo",$6.5K,4,3.5,3094,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/9eb63578bf0f0bbf8ae2725c151d3ba1-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/10908-Derrydown-Way-San-Diego-CA-92130/16779473_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"10908 Derrydown Way, San Diego, CA 92130",FALSE,TRUE,FALSE,8/17/2023 0:00,1624066104,32.932365,-117.2039,TIME_ON_INFO,18 days ago,FALSE,16779473,10908 Derrydown Way,92130,San Diego,CA,32.932365,-117.2039,6500,3.5,4,3094,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,2320500,7500,FALSE,FALSE,FOR_RENT,6500,TRUE,FALSE,FALSE,USD,USA,1177093,FALSE,,,,,,,,,,,,,,,,,,,
139,16822634,"$4,500/mo",$4.5K,4,3,2145,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/23302cae8f022f4579df33c991617544-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/11745-Semillon-Blvd-San-Diego-CA-92131/16822634_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"11745 Semillon Blvd, San Diego, CA 92131",FALSE,TRUE,FALSE,8/4/2023 0:00,1641991547,32.921825,-117.07718,TIME_ON_INFO,19 days ago,FALSE,16822634,11745 Semillon Blvd,92131,San Diego,CA,32.921825,-117.07718,4500,3,4,2145,SINGLE_FAMILY,FOR_RENT,-1,TRUE,FALSE,FALSE,1532300,4850,FALSE,FALSE,FOR_RENT,4500,TRUE,FALSE,FALSE,USD,USA,748451,FALSE,,,,,,,,,,,,,1.69044E+12,-250,,$250 (Jul 27),,,
140,2058031559,"$4,800/mo",$4.8K,4,2,1200,FOR_RENT,Apartment for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/ff3142d359e24ffacc3cfbd2e03c8458-p_e.jpg,TRUE,FALSE,,FALSE,/b/5223-%26-5225-tipton-st-san-diego-ca-CYZCs5/,ForRent,For Rent,FALSE,FALSE,FALSE,"5223 & 5225 Tipton St, San Diego, CA 92115",FALSE,TRUE,FALSE,9/15/2023 0:00,1642024444,32.77293,-117.062805,TIME_ON_INFO,19 days ago,FALSE,2058031559,5223 & 5225 Tipton St,92115,San Diego,CA,32.77293,-117.062805,4800,2,4,1200,APARTMENT,FOR_RENT,-1,TRUE,FALSE,FALSE,,5200,FALSE,FALSE,FOR_RENT,4800,TRUE,FALSE,FALSE,USD,USA,,FALSE,,,,,,,,,,,,,1.69035E+12,-200,,$200 (Jul 26),,,
141,16919400,"$3,890/mo",$3.9K,4,2,1275,FOR_RENT,Apartment for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/c089a48d9911bcac29bcdd767ed64d9a-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/3583-Ruffin-Rd-UNIT-211-San-Diego-CA-92123/16919400_zpid/,ForRent,For Rent,FALSE,FALSE,FALSE,"3583 Ruffin Rd UNIT 211, San Diego, CA 92123",FALSE,TRUE,FALSE,8/7/2023 0:00,1654610576,32.8085,-117.128525,TIME_ON_INFO,19 days ago,FALSE,16919400,3583 Ruffin Rd UNIT 211,92123,San Diego,CA,32.8085,-117.128525,3890,2,4,1275,APARTMENT,FOR_RENT,-1,TRUE,FALSE,FALSE,663900,3800,FALSE,FALSE,FOR_RENT,3890,TRUE,FALSE,FALSE,USD,USA,229375,FALSE,,,,,,,,,,,,,,,Unit 211,,,,
142,16792876,"$4,700/mo",$4.7K,4,2.5,2419,FOR_RENT,House for rent,FALSE,FALSE,FALSE,https://photos.zillowstatic.com/fp/53c50544e6bd6bcc1b3de3d3f3fe421f-p_e.jpg,TRUE,FALSE,,FALSE,/homedetails/14260-Barrymore-St-San-Diego-CA-92129/16792876_zpid/,ForRent,For Rent,FALSE,TRUE,FALSE,"14260 Barrymore St, San Diego, CA 92129",FALSE,FALSE,FALSE,8/1/2023 0:00,1658029120,32.975918,-117.13521,VIDEO_WALKTHROUGH,Video Walkthrough,,16792876,14260 Barrymore St,92129,San Diego,CA,32.975918,-117.13521,4700,2.5,4,2419,SINGLE_FAMILY,FOR_RENT,-1,FALSE,FALSE,FALSE,1390400,5249,FALSE,FALSE,FOR_RENT,4700,TRUE,FALSE,FALSE,USD,USA,906212,FALSE,,,,,,,,,,,,,1.69053E+12,-200,,$200 (Jul 28),1,,
